# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1672875120.41199565,-82.32629184,234.23032897,0.00024246,-0.00098945,3.12733224,0.00062757,0.00018463,-0.00001031,0.00809096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,1378.94995117
1672875120.45199561,-82.32629454,234.23040813,0.00024947,-0.00104940,3.12734298,0.00095120,0.00018995,-0.00000662,-0.01189006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,1378.94995117
1672875120.49199557,-82.32623975,234.23079516,0.00025320,-0.00141185,3.12734970,0.00047560,0.00019112,-0.00000442,0.00402045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875120.53199553,-82.32635834,234.23147302,0.00026339,-0.00204611,3.12736260,0.00063642,0.00018803,0.00000025,-0.00402045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,1378.94995117
1672875120.57199550,-82.32604284,234.23166392,0.00025359,-0.00222490,3.12733108,0.00047560,0.00018825,-0.00000346,-0.01189006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875120.61199546,-82.32620218,234.23171899,0.00026700,-0.00220128,3.12736169,0.00000000,0.00019146,0.00000221,0.02378011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875120.65199542,-82.32621852,234.23180670,0.00027153,-0.00222909,3.12736758,0.00095120,0.00018717,0.00000399,0.01989155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875120.69199538,-82.32628822,234.23190795,0.00027682,-0.00226300,3.12738292,0.00174687,0.00018651,0.00000576,-0.01989155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875120.73199534,-82.32583895,234.23143563,0.00026038,-0.00181669,3.12730691,0.00095120,0.00018954,-0.00000156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875120.77199531,-82.32622991,234.23177921,0.00028238,-0.00205269,3.12737617,0.00095120,0.00019036,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875120.81199527,-82.32637429,234.23176342,0.00028961,-0.00196104,3.12740556,0.00095120,0.00019239,0.00000855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875120.85199523,-82.32638907,234.23180973,0.00028715,-0.00195521,3.12741619,0.00095120,0.00019610,0.00000634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875120.89199519,-82.32643196,234.23156840,0.00028634,-0.00166432,3.12743275,0.00095120,0.00020441,0.00000468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,1378.94995117
1672875120.93199515,-82.32613641,234.23152503,0.00027146,-0.00162398,3.12739289,0.00095120,0.00020402,-0.00000243,-0.00395239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,1378.94995117
1672875120.97199512,-82.32608794,234.23157133,0.00026884,-0.00163899,3.12739628,0.00079311,0.00021215,-0.00000436,0.14674474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,1378.94995117
1672875121.01199508,-82.32610997,234.23163988,0.00026862,-0.00166409,3.12740724,0.00666290,0.00021600,-0.00000495,0.09920484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.05199504,-82.32596956,234.23115185,0.00026218,-0.00115750,3.12739731,0.01063109,0.00022079,-0.00000794,0.01585357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,1378.94995117
1672875121.09199500,-82.32620531,234.23126555,0.00026973,-0.00121324,3.12743272,0.01126523,0.00022187,-0.00000482,-0.06376765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875121.13199496,-82.32630988,234.23137287,0.00027019,-0.00127626,3.12744731,0.00871453,0.00021667,-0.00000426,-0.04743013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.17199492,-82.32645685,234.23153081,0.00027225,-0.00138369,3.12746532,0.00681732,0.00021075,-0.00000282,0.00791775,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875121.21199489,-82.32591699,234.23137148,0.00024285,-0.00124434,3.12741112,0.00713403,0.00020573,-0.00001415,-0.01189006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.25199485,-82.32594534,234.23137588,0.00024722,-0.00120758,3.12741206,0.00665843,0.00019149,-0.00001113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.29199481,-82.32613264,234.23105612,0.00025581,-0.00083604,3.12742484,0.00665843,0.00017388,-0.00000637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,1378.94995117
1672875121.33199477,-82.32643346,234.23065146,0.00026728,-0.00038080,3.12744154,0.00665843,0.00015438,-0.00000044,0.00401273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,1378.94995117
1672875121.37199473,-82.32659101,234.23071391,0.00027142,-0.00041928,3.12744269,0.00681894,0.00013527,0.00000244,0.00388800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,1378.94995117
1672875121.41199470,-82.32644266,234.23095968,0.00026194,-0.00066018,3.12743055,0.00697446,0.00011827,-0.00000034,-0.01187403,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875121.45199466,-82.32647118,234.23102641,0.00026386,-0.00070505,3.12742765,0.00649950,0.00010504,0.00000155,0.00397330,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875121.49199462,-82.32665495,234.23150901,0.00027139,-0.00115225,3.12743363,0.00665843,0.00009656,0.00000557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000004,0.00000000,1378.94995117
1672875121.53199458,-82.32632836,234.23091354,0.00025740,-0.00055284,3.12741023,0.00665843,0.00009327,0.00000070,-0.00398349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.57199454,-82.32638106,234.23063709,0.00026327,-0.00026019,3.12741687,0.00649909,0.00009501,0.00000393,-0.00401491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.61199450,-82.32619775,234.23058610,0.00025803,-0.00021454,3.12741703,0.00633850,0.00010131,0.00000237,0.01200462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.65199447,-82.32624432,234.23063417,0.00026558,-0.00025930,3.12742613,0.00681868,0.00010797,0.00000610,0.00387226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875121.69199443,-82.32658155,234.23098294,0.00028237,-0.00059122,3.12744609,0.00697357,0.00012088,0.00001320,-0.00787847,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000001,0.00000000,1378.94995117
1672875121.73199439,-82.32674885,234.23086802,0.00029027,-0.00045985,3.12746729,0.00665843,0.00013846,0.00001628,0.01189006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875121.77199435,-82.32687456,234.23069938,0.00029532,-0.00027989,3.12748833,0.00713403,0.00015708,0.00001805,-0.00396204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875121.81199431,-82.32688321,234.23000128,0.00029450,0.00042985,3.12750479,0.00697555,0.00017027,0.00001715,-0.00792802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875121.85199428,-82.32694093,234.23001750,0.00029745,0.00039515,3.12752081,0.00665843,0.00018596,0.00001760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875121.89199424,-82.32737441,234.23024099,0.00031269,0.00015869,3.12752932,0.00665843,0.00019805,0.00002283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875121.93199420,-82.32688502,234.23039422,0.00028944,-0.00000030,3.12755664,0.00665843,0.00021114,0.00001202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875121.97199416,-82.32669685,234.23021036,0.00028285,0.00018098,3.12757826,0.00665843,0.00022396,0.00000800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875122.01199412,-82.32672169,234.23020697,0.00028563,0.00017707,3.12759113,0.00665843,0.00023009,0.00000808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875122.05199409,-82.32620177,234.23024657,0.00026762,0.00013613,3.12762006,0.00665843,0.00023694,-0.00000078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875122.09199405,-82.32705448,234.23072065,0.00030185,-0.00034569,3.12760343,0.00665843,0.00023804,0.00001211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000002,0.00000000,1378.94995117
1672875122.13199401,-82.32746322,234.23031995,0.00031233,0.00006962,3.12760749,0.00665843,0.00023210,0.00001554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875122.17199397,-82.32738803,234.23044425,0.00030030,-0.00005619,3.12761670,0.00665843,0.00022989,0.00000984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875122.21199393,-82.32764025,234.23053745,0.00030450,-0.00014663,3.12761832,0.00665843,0.00022356,0.00001130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875122.25199389,-82.32764476,234.23052873,0.00029608,-0.00013094,3.12762188,0.00665843,0.00021492,0.00000791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875122.29199386,-82.32759366,234.23043530,0.00028702,-0.00003151,3.12762455,0.00665843,0.00020406,0.00000450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875122.33199382,-82.32727161,234.22934778,0.00026910,0.00105449,3.12763174,0.00665843,0.00019332,-0.00000244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000001,0.00000000,1378.94995117
1672875122.37199378,-82.32728396,234.22885991,0.00026865,0.00151824,3.12763094,0.00665843,0.00017771,-0.00000209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000001,0.00000000,1378.94995117
1672875122.41199374,-82.32746662,234.22840582,0.00027690,0.00192013,3.12761889,0.00665843,0.00017369,0.00000148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000003,0.00000000,1378.94995117
1672875122.45199370,-82.32747180,234.22828649,0.00027559,0.00198698,3.12762209,0.00665843,0.00016574,0.00000112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000003,0.00000000,1378.94995117
1672875122.49199367,-82.32742058,234.22784293,0.00027257,0.00237866,3.12763762,0.00665843,0.00016115,-0.00000009,-0.00788971,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000004,0.00000000,1378.94995117
1672875122.53199363,-82.32720797,234.22785274,0.00026397,0.00233857,3.12768608,0.00634284,0.00015522,-0.00000367,0.00788971,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000002,0.00000000,1378.94995117
1672875122.57199359,-82.32685397,234.22800643,0.00025151,0.00217926,3.12777418,0.00665843,0.00016018,-0.00000889,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875122.61199355,-82.32709985,234.22845078,0.00026842,0.00162257,3.12773543,0.00665843,0.00016419,-0.00000207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875122.65199351,-82.32708900,234.22836130,0.00026937,0.00166590,3.12774910,0.00665843,0.00016808,-0.00000182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875122.69199347,-82.32689646,234.22805210,0.00026292,0.00195202,3.12780377,0.00665843,0.00017876,-0.00000447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875122.73199344,-82.32696882,234.22800322,0.00026791,0.00193180,3.12780729,0.00665843,0.00018744,-0.00000243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875122.77199340,-82.32705121,234.22842878,0.00027225,0.00143540,3.12780653,0.00665843,0.00019314,-0.00000054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,1378.94995117
1672875122.81199336,-82.32689111,234.22840400,0.00026448,0.00143857,3.12785147,0.00665843,0.00020249,-0.00000348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875122.85199332,-82.32693905,234.22828101,0.00026858,0.00151157,3.12785722,0.00665843,0.00020739,-0.00000137,-0.00399642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875122.89199328,-82.32728692,234.22757697,0.00028187,0.00211800,3.12781869,0.00649857,0.00021379,0.00000440,0.00399642,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000005,0.00000000,1378.94995117
1672875122.93199325,-82.32624036,234.22751252,0.00023856,0.00228508,3.12802284,0.00665843,0.00020713,-0.00001291,-0.00402076,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000005,0.00000000,1378.94995117
1672875122.97199321,-82.32572225,234.22831384,0.00022702,0.00150452,3.12814347,0.00649760,0.00021002,-0.00001745,0.00402076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.01199317,-82.32574608,234.22825319,0.00024071,0.00151873,3.12815129,0.00665843,0.00020881,-0.00001165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875123.05199313,-82.32614411,234.22792228,0.00026506,0.00174865,3.12809045,0.00665843,0.00020294,-0.00000161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000001,0.00000000,1378.94995117
1672875123.09199309,-82.32620931,234.22774553,0.00027098,0.00186088,3.12809145,0.00665843,0.00020587,0.00000065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000001,0.00000000,1378.94995117
1672875123.13199306,-82.32690091,234.22786033,0.00030010,0.00158825,3.12797779,0.00665843,0.00020605,0.00001239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875123.17199302,-82.32685000,234.22821825,0.00029185,0.00118901,3.12799877,0.00665843,0.00020735,0.00000886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875123.21199298,-82.32623177,234.22839481,0.00025910,0.00104850,3.12810335,0.00665843,0.00020935,-0.00000453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.25199294,-82.32620425,234.22841990,0.00026192,0.00099148,3.12811832,0.00665843,0.00021149,-0.00000285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.29199290,-82.32585634,234.22900912,0.00025263,0.00041279,3.12817810,0.00665843,0.00021704,-0.00000584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,1378.94995117
1672875123.33199286,-82.32542267,234.22883237,0.00024123,0.00060533,3.12822799,0.00665843,0.00021468,-0.00000977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.37199283,-82.32558623,234.22848680,0.00025632,0.00092220,3.12822344,0.00665843,0.00021192,-0.00000272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875123.41199279,-82.32545151,234.22889057,0.00025568,0.00049359,3.12824688,0.00665843,0.00021219,-0.00000224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.45199275,-82.32543067,234.22886146,0.00026153,0.00050455,3.12826047,0.00665843,0.00021593,0.00000079,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.49199271,-82.32514672,234.22872820,0.00025704,0.00063485,3.12829294,0.00665843,0.00021547,-0.00000053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875123.53199267,-82.32502136,234.22852474,0.00025956,0.00082403,3.12831264,0.00665843,0.00021447,0.00000086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875123.57199264,-82.32481830,234.22856169,0.00025877,0.00077316,3.12833952,0.00665843,0.00021301,0.00000067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875123.61199260,-82.32475642,234.22939637,0.00026460,-0.00009171,3.12835063,0.00665843,0.00020673,0.00000297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.65199256,-82.32473949,234.22937399,0.00027128,-0.00006953,3.12835935,0.00665843,0.00020479,0.00000531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.69199252,-82.32449274,234.22913712,0.00026792,0.00016961,3.12838272,0.00665843,0.00020737,0.00000326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.73199248,-82.32504212,234.22938579,0.00029554,-0.00009932,3.12836841,0.00665843,0.00020562,0.00001372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.77199244,-82.32516386,234.22927942,0.00029952,0.00000377,3.12837605,0.00665843,0.00020836,0.00001427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875123.81199241,-82.32469310,234.22924929,0.00027479,0.00003392,3.12839157,0.00665843,0.00020341,0.00000335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875123.85199237,-82.32474615,234.22926010,0.00028016,0.00001732,3.12839849,0.00665843,0.00020280,0.00000482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875123.89199233,-82.32514657,234.22937519,0.00029533,-0.00010199,3.12839628,0.00665843,0.00019875,0.00001027,-0.00398271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875123.93199229,-82.32500139,234.22981954,0.00028585,-0.00054775,3.12840771,0.00649912,0.00020177,0.00000576,-0.00002359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875123.97199225,-82.32471810,234.22953622,0.00027158,-0.00025868,3.12841275,0.00649818,0.00020096,-0.00000047,0.00400630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875124.01199222,-82.32474172,234.22954652,0.00027316,-0.00026547,3.12842023,0.00665843,0.00020007,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1378.94995117
1672875124.05199218,-82.32529099,234.23017574,0.00029395,-0.00087492,3.12842894,0.00665843,0.00019455,0.00000868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875124.09199214,-82.32541863,234.23001643,0.00029272,-0.00069313,3.12844116,0.00665843,0.00019643,0.00000855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,1378.94995117
1672875124.13199210,-82.32562466,234.22988419,0.00029432,-0.00053595,3.12845452,0.00665843,0.00019428,0.00001005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
1672875124.17199206,-82.32564512,234.22986904,0.00028887,-0.00050762,3.12845938,0.00665843,0.00018969,0.00000863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,1378.94995117
