# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1692117192.46380281,173.57244995,-130.89744755,-0.00298028,0.00988314,-1.45199750,0.00058119,0.00044916,0.00000023,-0.00949254,0.00000000,0.00000000,0.00000000,0.00000000,0.89721278,0.00000000,1800.00073242
1692117192.50380278,173.57241142,-130.89751094,-0.00365388,0.01055054,-1.45198186,0.00020149,0.00044536,0.00000158,-0.00503733,0.00000000,0.00000000,0.00000000,0.00000000,0.89749702,0.00000000,1800.00073242
1692117192.54380274,173.57218191,-130.89800913,-0.00194707,0.00894798,-1.45196345,0.00000000,0.00044529,0.00000760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89731772,0.00000000,1800.00073242
1692117192.58380270,173.57217801,-130.89808140,-0.00538877,0.00890351,-1.45194576,0.00000000,0.00044496,0.00000680,0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89749930,0.00000000,1800.00073242
1692117192.62380266,173.57243180,-130.89770510,-0.00276122,0.00957850,-1.45192763,0.00058119,0.00044636,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89659905,0.00000000,1800.00073242
1692117192.66380262,173.57204910,-130.89792322,-0.00374660,0.01059453,-1.45190798,0.00058119,0.00044900,0.00000294,-0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89864624,0.00000000,1800.00073242
1692117192.70380259,173.57203957,-130.89792975,-0.00240669,0.00860720,-1.45188826,0.00000000,0.00045179,0.00000245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89899039,0.00000000,1800.00073242
1692117192.74380255,173.57218372,-130.89795104,-0.00526563,0.00796330,-1.45186717,0.00000000,0.00045647,0.00000251,0.00383624,0.00000000,0.00000000,0.00000000,0.00000000,0.89737409,0.00000000,1800.00073242
1692117192.78380251,173.57212508,-130.89795100,-0.00294953,0.00945437,-1.45184666,0.00015345,0.00046007,0.00000197,-0.00383624,0.00000000,0.00000000,0.00000000,0.00000000,0.89832611,0.00000000,1800.00073242
1692117192.82380247,173.57221181,-130.89743679,-0.00352427,0.01046112,-1.45182704,0.00000000,0.00046296,-0.00000566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89729233,0.00000000,1800.00073242
1692117192.86380243,173.57224376,-130.89774674,-0.00263664,0.00820491,-1.45180703,0.00000000,0.00046494,0.00000083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89841383,0.00000000,1800.00073242
1692117192.90380239,173.57220660,-130.89779755,-0.00470279,0.00836181,-1.45178800,0.00000000,0.00046558,0.00000152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89725538,0.00000000,1800.00073242
1692117192.94380236,173.57201456,-130.89819791,-0.00350364,0.00949372,-1.45176873,0.00000000,0.00046630,0.00000604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89731216,0.00000000,1800.00073242
1692117192.98380232,173.57203847,-130.89869608,-0.00363988,0.01076243,-1.45174990,0.00000000,0.00046593,0.00001122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89867780,0.00000000,1800.00073242
1692117193.02380228,173.57201243,-130.89870014,-0.00283941,0.00899354,-1.45173160,0.00000000,0.00046540,0.00000838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89829616,0.00000000,1800.00073242
1692117193.06380224,173.57231386,-130.89801638,-0.00589158,0.00829367,-1.45171473,0.00000000,0.00046377,-0.00000285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89759422,0.00000000,1800.00073242
1692117193.10380220,173.57234138,-130.89801729,-0.00407330,0.00919893,-1.45169739,0.00000000,0.00046186,-0.00000190,0.00381488,0.00000000,0.00000000,0.00000000,0.00000000,0.89703322,0.00000000,1800.00073242
1692117193.14380217,173.57264154,-130.89801297,-0.00393029,0.01070868,-1.45167962,0.00015260,0.00046072,-0.00000083,-0.00381488,0.00000000,0.00000000,0.00000000,0.00000000,0.89818796,0.00000000,1800.00073242
1692117193.18380213,173.57190005,-130.89829071,-0.00242720,0.00928687,-1.45166238,0.00000000,0.00045908,0.00000194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89741632,0.00000000,1800.00073242
1692117193.22380209,173.57226897,-130.89839089,-0.00579791,0.00876348,-1.45164508,0.00000000,0.00045741,0.00000357,0.00384712,0.00000000,0.00000000,0.00000000,0.00000000,0.89816054,0.00000000,1800.00073242
1692117193.26380205,173.57192848,-130.89830941,-0.00452540,0.00918602,-1.45162783,0.00015388,0.00045574,0.00000063,0.01451088,0.00000000,0.00000000,0.00000000,0.00000000,0.89606449,0.00000000,1800.00073242
1692117193.30380201,173.57189415,-130.89828913,-0.00448151,0.01040019,-1.45161111,0.00073432,0.00045335,0.00000006,-0.00382814,0.00000000,0.00000000,0.00000000,0.00000000,0.89782878,0.00000000,1800.00073242
1692117193.34380198,173.57177467,-130.89810231,-0.00313445,0.01068115,-1.45159351,0.00058119,0.00045261,-0.00000242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89802833,0.00000000,1800.00073242
1692117193.38380194,173.57188877,-130.89833260,-0.00557476,0.00839044,-1.45157600,0.00058119,0.00045139,0.00000157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89685287,0.00000000,1800.00073242
1692117193.42380190,173.57117569,-130.89826058,-0.00489242,0.00955089,-1.45155865,0.00058119,0.00045052,-0.00000108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89715613,0.00000000,1800.00073242
1692117193.46380186,173.57088456,-130.89869050,-0.00470343,0.01072073,-1.45154000,0.00058119,0.00044999,0.00000535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89738795,0.00000000,1800.00073242
1692117193.50380182,173.57082370,-130.89869853,-0.00384811,0.00998354,-1.45152288,0.00058119,0.00044860,0.00000394,-0.00380600,0.00000000,0.00000000,0.00000000,0.00000000,0.89826302,0.00000000,1800.00073242
1692117193.54380178,173.57094890,-130.89919408,-0.00608059,0.00912343,-1.45150222,0.00042895,0.00044934,0.00000950,0.00380600,0.00000000,0.00000000,0.00000000,0.00000000,0.89732019,0.00000000,1800.00073242
1692117193.58380175,173.57083820,-130.89933019,-0.00512526,0.00982014,-1.45148407,0.00058119,0.00044868,0.00000857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89665452,0.00000000,1800.00073242
1692117193.62380171,173.57077593,-130.89920348,-0.00528797,0.01070431,-1.45146732,0.00058119,0.00044805,0.00000432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89799286,0.00000000,1800.00073242
1692117193.66380167,173.57092122,-130.89923563,-0.00375987,0.01000237,-1.45144969,0.00058119,0.00044709,0.00000391,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89712939,0.00000000,1800.00073242
1692117193.70380163,173.57088180,-130.89926551,-0.00683207,0.00907388,-1.45143296,0.00058119,0.00044504,0.00000315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89800248,0.00000000,1800.00073242
1692117193.74380159,173.57092541,-130.89945012,-0.00503168,0.00978007,-1.45141425,0.00058119,0.00044461,0.00000457,-0.01072790,0.00000000,0.00000000,0.00000000,0.00000000,0.89719803,0.00000000,1800.00073242
1692117193.78380156,173.57152506,-130.89921274,-0.00567955,0.01107340,-1.45139839,0.00015208,0.00044311,0.00000103,0.01072790,0.00000000,0.00000000,0.00000000,0.00000000,0.89849940,0.00000000,1800.00073242
1692117193.82380152,173.57198048,-130.89875467,-0.00376856,0.01015214,-1.45138354,0.00058119,0.00044125,-0.00000531,-0.01072218,0.00000000,0.00000000,0.00000000,0.00000000,0.89813246,0.00000000,1800.00073242
1692117193.86380148,173.57215378,-130.89863887,-0.00733750,0.00970467,-1.45136726,0.00015231,0.00043941,-0.00000559,0.00077212,0.00000000,0.00000000,0.00000000,0.00000000,0.89745643,0.00000000,1800.00073242
1692117193.90380144,173.57218474,-130.89863145,-0.00506313,0.01019020,-1.45135144,0.00018319,0.00043664,-0.00000435,0.00995006,0.00000000,0.00000000,0.00000000,0.00000000,0.89717965,0.00000000,1800.00073242
1692117193.94380140,173.57239520,-130.89857441,-0.00598041,0.01143960,-1.45133483,0.00058119,0.00043532,-0.00000372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89803579,0.00000000,1800.00073242
1692117193.98380136,173.57252702,-130.89813010,-0.00441169,0.01019577,-1.45131754,0.00058119,0.00043405,-0.00000848,0.01071293,0.00000000,0.00000000,0.00000000,0.00000000,0.89815152,0.00000000,1800.00073242
1692117194.02380133,173.57256171,-130.89809749,-0.00674180,0.00953663,-1.45130033,0.00100971,0.00043365,-0.00000677,0.00000439,0.00000000,0.00000000,0.00000000,0.00000000,0.89687393,0.00000000,1800.00073242
1692117194.06380129,173.57281557,-130.89834568,-0.00569624,0.01067119,-1.45128325,0.00100989,0.00043552,-0.00000004,-0.01071731,0.00000000,0.00000000,0.00000000,0.00000000,0.89635047,0.00000000,1800.00073242
1692117194.10380125,173.57281840,-130.89834269,-0.00615989,0.01214391,-1.45126448,0.00058119,0.00043762,-0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89646333,0.00000000,1800.00073242
1692117194.14380121,173.57261127,-130.89834150,-0.00423854,0.00999012,-1.45124281,0.00058119,0.00044397,-0.00000034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89646195,0.00000000,1800.00073242
1692117194.18380117,173.57248220,-130.89865713,-0.00744175,0.00938696,-1.45122277,0.00058119,0.00045035,0.00000380,-0.01064451,0.00000000,0.00000000,0.00000000,0.00000000,0.89621046,0.00000000,1800.00073242
1692117194.22380114,173.57306894,-130.89897106,-0.00582452,0.01065077,-1.45120248,0.00015541,0.00045734,0.00000850,-0.00388535,0.00000000,0.00000000,0.00000000,0.00000000,0.89503853,0.00000000,1800.00073242
1692117194.26380110,173.57270496,-130.89909783,-0.00653451,0.01192351,-1.45118050,0.00000000,0.00046409,0.00000752,0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89670693,0.00000000,1800.00073242
1692117194.30380106,173.57266214,-130.89906655,-0.00475262,0.01017763,-1.45115891,0.00058119,0.00046852,0.00000496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89604806,0.00000000,1800.00073242
1692117194.34380102,173.57217008,-130.89882252,-0.00823793,0.00929042,-1.45113500,0.00058119,0.00047368,-0.00000022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89520989,0.00000000,1800.00073242
1692117194.38380098,173.57184496,-130.89894396,-0.00575473,0.01028074,-1.45111537,0.00058119,0.00047545,0.00000083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89528144,0.00000000,1800.00073242
1692117194.42380095,173.57137614,-130.89906673,-0.00676494,0.01135263,-1.45109680,0.00058119,0.00047513,0.00000141,-0.01030782,0.00000000,0.00000000,0.00000000,0.00000000,0.89563264,0.00000000,1800.00073242
1692117194.46380091,173.57129351,-130.89952204,-0.00527386,0.01003940,-1.45107971,0.00016888,0.00047308,0.00000783,0.00643521,0.00000000,0.00000000,0.00000000,0.00000000,0.89589134,0.00000000,1800.00073242
1692117194.50380087,173.57125959,-130.89952699,-0.00857059,0.00959583,-1.45106291,0.00042629,0.00046972,0.00000558,-0.01065725,0.00000000,0.00000000,0.00000000,0.00000000,0.89479838,0.00000000,1800.00073242
1692117194.54380083,173.57090431,-130.89983591,-0.00617262,0.01077927,-1.45104602,0.00000000,0.00046659,0.00000735,0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89525842,0.00000000,1800.00073242
1692117194.58380079,173.57052473,-130.89953360,-0.00650957,0.01124149,-1.45102993,0.00058119,0.00046364,0.00000054,-0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89574553,0.00000000,1800.00073242
1692117194.62380075,173.57069070,-130.89922485,-0.00639635,0.01003719,-1.45101380,0.00000000,0.00046162,-0.00000400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89634021,0.00000000,1800.00073242
1692117194.66380072,173.57045995,-130.89901487,-0.00839913,0.01010273,-1.45099696,0.00000000,0.00046082,-0.00000681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89430322,0.00000000,1800.00073242
1692117194.70380068,173.57035958,-130.89902420,-0.00636549,0.01092530,-1.45097866,0.00000000,0.00046062,-0.00000522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89635952,0.00000000,1800.00073242
1692117194.74380064,173.56994752,-130.89904967,-0.00618743,0.01163164,-1.45095878,0.00000000,0.00046314,-0.00000434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89656610,0.00000000,1800.00073242
1692117194.78380060,173.56929188,-130.89897811,-0.00727220,0.00926660,-1.45093944,0.00000000,0.00046607,-0.00000542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89541163,0.00000000,1800.00073242
1692117194.82380056,173.56972661,-130.89910458,-0.00752655,0.01024651,-1.45091684,0.00000000,0.00046981,-0.00000150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89583123,0.00000000,1800.00073242
1692117194.86380053,173.57010655,-130.89851388,-0.00673875,0.01138143,-1.45090065,0.00000000,0.00047385,-0.00000960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89541478,0.00000000,1800.00073242
1692117194.90380049,173.57000358,-130.89846122,-0.00640537,0.01080649,-1.45088030,0.00000000,0.00047693,-0.00000812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89733779,0.00000000,1800.00073242
1692117194.94380045,173.56957264,-130.89797026,-0.00742135,0.00881921,-1.45086307,0.00000000,0.00048115,-0.00001274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89632054,0.00000000,1800.00073242
1692117194.98380041,173.56967993,-130.89769853,-0.00843673,0.00925385,-1.45084455,0.00000000,0.00048358,-0.00001264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89603587,0.00000000,1800.00073242
1692117195.02380037,173.56961468,-130.89770652,-0.00688908,0.01100179,-1.45082493,0.00000000,0.00048401,-0.00000915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89745321,0.00000000,1800.00073242
1692117195.06380033,173.56949176,-130.89726878,-0.00670335,0.01068959,-1.45080902,0.00000000,0.00048441,-0.00001264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89607824,0.00000000,1800.00073242
1692117195.10380030,173.56940406,-130.89725849,-0.00757252,0.00841714,-1.45079145,0.00000000,0.00048180,-0.00000935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89651188,0.00000000,1800.00073242
1692117195.14380026,173.56914619,-130.89711993,-0.00888423,0.00918612,-1.45077574,0.00000000,0.00047829,-0.00000871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89466886,0.00000000,1800.00073242
1692117195.18380022,173.56905175,-130.89670278,-0.00715415,0.01065685,-1.45076399,0.00000000,0.00047235,-0.00001169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89671286,0.00000000,1800.00073242
1692117195.22380018,173.56905060,-130.89697073,-0.00571420,0.01007239,-1.45074757,0.00000000,0.00046474,-0.00000412,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89633099,0.00000000,1800.00073242
1692117195.26380014,173.56914840,-130.89770499,-0.00925894,0.00886837,-1.45072802,0.00000000,0.00045584,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89616746,0.00000000,1800.00073242
1692117195.30380011,173.56908871,-130.89770152,-0.00754773,0.00964265,-1.45071604,0.00000000,0.00044609,0.00000715,0.00405443,0.00000000,0.00000000,0.00000000,0.00000000,0.89541349,0.00000000,1800.00073242
1692117195.34380007,173.56906264,-130.89760684,-0.00812126,0.01052293,-1.45070540,0.00016218,0.00043604,0.00000455,0.01047543,0.00000000,0.00000000,0.00000000,0.00000000,0.89568809,0.00000000,1800.00073242
1692117195.38380003,173.56885460,-130.89742824,-0.00583437,0.00964597,-1.45069565,0.00058119,0.00042664,0.00000117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89672844,0.00000000,1800.00073242
1692117195.42379999,173.57011248,-130.89816209,-0.00932419,0.00885073,-1.45067578,0.00058119,0.00041862,0.00001438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89403132,0.00000000,1800.00073242
1692117195.46379995,173.57096346,-130.89843986,-0.00723762,0.01031057,-1.45066041,0.00058119,0.00041262,0.00001704,-0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89467155,0.00000000,1800.00073242
1692117195.50379992,173.57093787,-130.89841643,-0.00820570,0.01142777,-1.45064613,0.00000000,0.00040920,0.00001248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89488034,0.00000000,1800.00073242
1692117195.54379988,173.57063134,-130.89822873,-0.00713473,0.00878330,-1.45063079,0.00000000,0.00040838,0.00000650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89476544,0.00000000,1800.00073242
1692117195.58379984,173.57071952,-130.89773331,-0.00946065,0.00926034,-1.45061351,0.00000000,0.00041049,-0.00000143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89490994,0.00000000,1800.00073242
1692117195.62379980,173.57088160,-130.89779446,-0.00714547,0.01023263,-1.45059421,0.00000000,0.00041517,0.00000032,0.00495303,0.00000000,0.00000000,0.00000000,0.00000000,0.89387900,0.00000000,1800.00073242
1692117195.66379976,173.57113492,-130.89776636,-0.00846163,0.01154696,-1.45057343,0.00019812,0.00042181,0.00000055,-0.00495303,0.00000000,0.00000000,0.00000000,0.00000000,0.89615947,0.00000000,1800.00073242
1692117195.70379972,173.57114062,-130.89772897,-0.00713760,0.00883193,-1.45055186,0.00000000,0.00042906,0.00000004,0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89463617,0.00000000,1800.00073242
1692117195.74379969,173.57106640,-130.89743339,-0.00983132,0.00859676,-1.45052833,0.00058119,0.00043752,-0.00000368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89475964,0.00000000,1800.00073242
1692117195.78379965,173.57121347,-130.89733518,-0.00769305,0.01006344,-1.45050601,0.00058119,0.00044465,-0.00000363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89459824,0.00000000,1800.00073242
1692117195.82379961,173.57124200,-130.89750669,-0.00827328,0.01067154,-1.45048559,0.00058119,0.00045021,0.00000011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89448082,0.00000000,1800.00073242
1692117195.86379957,173.57089632,-130.89817997,-0.00724622,0.00882632,-1.45046890,0.00058119,0.00045366,0.00001021,-0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89536785,0.00000000,1800.00073242
1692117195.90379953,173.57082622,-130.89813643,-0.01073194,0.00858407,-1.45044990,0.00000000,0.00045459,0.00000696,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89406399,0.00000000,1800.00073242
1692117195.94379950,173.57019459,-130.89778485,-0.00779025,0.01008234,-1.45042962,0.00000000,0.00045463,-0.00000006,0.01073820,0.00000000,0.00000000,0.00000000,0.00000000,0.89547495,0.00000000,1800.00073242
1692117195.98379946,173.57031039,-130.89788826,-0.00782649,0.01069379,-1.45041288,0.00042953,0.00045291,0.00000177,0.00379167,0.00000000,0.00000000,0.00000000,0.00000000,0.89611461,0.00000000,1800.00073242
1692117196.02379942,173.57027699,-130.89786391,-0.00826462,0.00913012,-1.45039551,0.00058119,0.00045166,0.00000110,-0.01452987,0.00000000,0.00000000,0.00000000,0.00000000,0.89643529,0.00000000,1800.00073242
1692117196.06379938,173.57000451,-130.89759733,-0.01019395,0.00916335,-1.45037959,0.00000000,0.00044751,-0.00000289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89561205,0.00000000,1800.00073242
1692117196.10379934,173.56991619,-130.89763727,-0.00793179,0.01005615,-1.45036402,0.00000000,0.00044383,-0.00000142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89577300,0.00000000,1800.00073242
1692117196.14379930,173.56932755,-130.89794321,-0.00976545,0.00988891,-1.45034818,0.00000000,0.00044097,0.00000212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89658771,0.00000000,1800.00073242
